lat,lon,depth
45.214844,12.628906,-27.031301
45.214844,12.636719,-27.193987
45.214844,12.644531,-27.286606
45.214844,12.652344,-27.268377
45.214844,12.660156,-27.205317
45.214844,12.667969,-27.146433
45.214844,12.675781,-27.090403
45.214844,12.683594,-27.063196
45.214844,12.691406,-27.063616
45.222656,12.222656,0.0
45.222656,12.230469,0.0
45.222656,12.238281,0.0
45.222656,12.246094,0.0
45.222656,12.253906,0.0
45.222656,12.261719,0.0
45.222656,12.269531,0.0
45.222656,12.277344,0.0
45.222656,12.285156,0.0
45.222656,12.292969,0.0
45.222656,12.300781,0.0
45.222656,12.308594,-4.157989
45.222656,12.316406,-6.9360623
45.222656,12.324219,-10.031405
45.222656,12.332031,-13.405351
45.222656,12.339844,-15.322981
45.222656,12.347656,-15.434323
45.222656,12.355469,-15.1026
45.222656,12.363281,-16.07526
45.222656,12.371094,-17.27816
45.222656,12.378906,-18.317518
45.222656,12.386719,-19.220367
45.222656,12.394531,-20.03421
45.222656,12.402344,-20.698242
45.222656,12.410156,-21.385773
45.222656,12.417969,-21.997307
45.222656,12.425781,-22.204145
45.222656,12.433594,-22.295757
45.222656,12.441406,-22.154789
45.222656,12.449219,-21.979435
45.222656,12.457031,-22.238247
45.222656,12.464844,-22.750954
45.222656,12.472656,-23.156246
45.222656,12.480469,-23.341694
45.222656,12.488281,-23.45335
45.222656,12.496094,-23.731377
45.222656,12.503906,-24.83572
45.222656,12.511719,-25.151257
45.222656,12.519531,-25.070328
45.222656,12.527344,-24.867298
45.222656,12.535156,-24.710016
45.222656,12.542969,-24.97289
45.222656,12.550781,-25.642733
45.222656,12.558594,-26.225965
45.222656,12.566406,-26.365166
45.222656,12.574219,-26.353832
45.222656,12.582031,-26.286585
45.222656,12.589844,-26.171429
45.222656,12.597656,-26.023293
45.222656,12.605469,-26.112928
45.222656,12.613281,-26.376335
45.222656,12.621094,-26.609919
45.222656,12.628906,-26.777884
45.222656,12.636719,-26.951458
45.222656,12.644531,-27.073458
45.222656,12.652344,-27.112177
45.222656,12.660156,-27.096754
45.222656,12.667969,-27.06595
45.222656,12.675781,-27.029022
45.222656,12.683594,-27.023493
45.222656,12.691406,-27.02934
45.23047,12.222656,0.0
45.23047,12.230469,0.0
45.23047,12.238281,0.0
45.23047,12.246094,0.0
45.23047,12.253906,0.0
45.23047,12.261719,0.0
45.23047,12.269531,0.0
45.23047,12.277344,0.0
45.23047,12.285156,0.0
45.23047,12.292969,0.0
45.23047,12.300781,-3.547217
45.23047,12.308594,-2.8702774
45.23047,12.316406,-7.9259677
45.23047,12.324219,-10.762335
45.23047,12.332031,-14.499859
45.23047,12.339844,-16.095623
45.23047,12.347656,-16.022135
45.23047,12.355469,-15.093876
45.23047,12.363281,-16.096647
45.23047,12.371094,-17.110456
45.23047,12.378906,-18.098064
45.23047,12.386719,-19.027191
45.23047,12.394531,-19.886261
45.23047,12.402344,-20.512175
45.23047,12.410156,-21.085352
45.23047,12.417969,-21.647558
45.23047,12.425781,-21.946577
45.23047,12.433594,-22.09251
45.23047,12.441406,-22.020878
45.23047,12.449219,-21.876892
45.23047,12.457031,-21.885311
45.23047,12.464844,-22.4352
45.23047,12.472656,-22.906235
45.23047,12.480469,-22.983326
45.23047,12.488281,-22.988846
45.23047,12.496094,-22.97926
45.23047,12.503906,-23.618526
45.23047,12.511719,-24.298656
